id,value,weight,volume,category
8518,1149,853,429,cat_0
8519,3764,356,732,cat_3
8520,3834,23,581,cat_4
8521,2013,63,288,cat_0
8522,5824,473,838,cat_0
8523,7714,725,423,cat_2
8524,7314,926,900,cat_3
8525,5032,278,979,cat_0
8526,7115,207,386,cat_2
8527,4276,991,877,cat_2
8528,1170,66,204,cat_3
8529,4026,389,790,cat_2
8530,5279,576,294,cat_0
8531,6343,574,264,cat_3
8532,7575,867,346,cat_4
8533,2170,12,564,cat_0
8534,8884,237,659,cat_4
8535,7139,927,626,cat_1
8536,311,40,529,cat_4
8537,5435,250,99,cat_3
8538,6089,773,402,cat_1
8539,8999,792,471,cat_2
8540,7946,810,489,cat_4
8541,769,357,51,cat_2
8542,2403,153,914,cat_1
8543,2102,445,715,cat_4
8544,1720,241,532,cat_4
8545,4338,318,553,cat_0
8546,5605,933,588,cat_2
8547,1110,933,546,cat_3
8548,9886,196,543,cat_1
8549,5755,48,7,cat_4
8550,80,168,416,cat_2
8551,2145,980,881,cat_0
8552,733,576,264,cat_4
8553,6967,343,576,cat_4
8554,2182,635,969,cat_4
8555,9417,957,163,cat_1
8556,1289,676,447,cat_1
8557,5104,869,199,cat_1
8558,2592,584,520,cat_4
8559,9053,587,882,cat_3
8560,1907,984,715,cat_0
8561,7577,827,313,cat_1
8562,9928,14,308,cat_4
8563,8415,435,851,cat_3
8564,9943,670,57,cat_2
8565,8797,837,866,cat_3
8566,5420,358,222,cat_4
8567,7633,490,553,cat_4
8568,4279,514,720,cat_0
8569,1484,80,159,cat_1
8570,1965,837,933,cat_1
8571,1559,543,996,cat_1
8572,4857,683,444,cat_3
8573,7196,384,932,cat_1
8574,814,735,887,cat_4
8575,3978,232,819,cat_1
8576,4030,553,353,cat_1
8577,6607,326,343,cat_1
8578,5021,11,332,cat_1
8579,612,957,603,cat_3
8580,247,851,729,cat_1
8581,6975,937,527,cat_1
8582,552,619,542,cat_2
8583,5504,329,460,cat_0
8584,6512,947,895,cat_2
8585,9184,263,430,cat_3
8586,2380,742,733,cat_2
8587,531,604,171,cat_1
8588,9698,873,141,cat_0
8589,4822,247,826,cat_0
8590,2111,185,469,cat_0
8591,5961,456,166,cat_1
8592,9796,776,1,cat_0
8593,8823,426,54,cat_2
8594,7135,804,28,cat_0
8595,7628,349,66,cat_2
8596,3000,85,533,cat_3
8597,1401,476,840,cat_4
8598,6590,353,584,cat_0
8599,5672,765,802,cat_3
8600,5767,882,746,cat_0
8601,2610,6,418,cat_0
8602,1746,570,174,cat_4
8603,7445,890,580,cat_3
8604,1759,507,543,cat_0
8605,4704,492,54,cat_2
8606,5001,326,446,cat_3
8607,6688,423,342,cat_3
8608,6464,419,37,cat_3
8609,2443,568,651,cat_1
8610,2320,763,731,cat_1
8611,6479,339,706,cat_1
8612,5078,679,370,cat_1
8613,6369,733,200,cat_0
8614,2748,891,717,cat_4
8615,3541,617,632,cat_3
8616,8388,370,495,cat_0
8617,9671,379,645,cat_1
8618,190,604,283,cat_2
8619,3407,535,509,cat_2
8620,928,945,605,cat_2
8621,4511,395,663,cat_2
8622,2143,888,694,cat_4
8623,7808,89,331,cat_0
8624,240,829,109,cat_3
8625,8401,998,242,cat_1
8626,331,160,404,cat_0
8627,8203,538,793,cat_2
8628,1157,46,478,cat_4
8629,4468,964,236,cat_1
8630,6123,204,558,cat_2
8631,6848,973,802,cat_2
8632,6167,515,493,cat_0
8633,1783,789,891,cat_1
8634,3660,828,127,cat_1
8635,1669,12,678,cat_0
8636,2736,282,884,cat_1
8637,1518,367,997,cat_3
8638,2684,684,413,cat_0
8639,6196,555,364,cat_4
8640,124,555,237,cat_1
8641,2672,897,95,cat_1
8642,5352,884,848,cat_0
8643,761,674,563,cat_0
8644,1704,970,761,cat_3
8645,4031,929,803,cat_1
8646,319,248,368,cat_2
8647,1758,866,804,cat_3
8648,2902,684,802,cat_1
8649,4146,735,296,cat_4
8650,9442,71,628,cat_1
8651,8039,687,190,cat_1
8652,4683,664,572,cat_1
8653,4048,629,117,cat_2
8654,1858,31,268,cat_2
8655,6120,431,718,cat_3
8656,2826,527,435,cat_1
8657,8662,967,795,cat_0
8658,2586,213,990,cat_2
8659,3418,436,521,cat_0
8660,648,351,552,cat_3
8661,6589,880,208,cat_2
8662,5136,291,172,cat_1
8663,4787,335,36,cat_4
8664,5128,187,652,cat_3
8665,6453,652,776,cat_3
8666,981,499,8,cat_2
8667,3972,884,923,cat_4
8668,5916,898,580,cat_3
8669,7526,198,516,cat_0
8670,4301,743,502,cat_1
8671,1718,975,989,cat_3
8672,9274,59,638,cat_2
8673,7727,751,229,cat_4
8674,7019,278,165,cat_4
8675,8519,611,717,cat_4
8676,1985,287,697,cat_3
8677,1125,544,753,cat_1
8678,9730,856,477,cat_2
8679,9348,626,912,cat_4
8680,1182,638,61,cat_2
8681,6967,978,229,cat_3
8682,7078,233,14,cat_2
8683,7756,461,519,cat_0
8684,7177,299,821,cat_0
8685,7926,589,461,cat_3
8686,2334,139,457,cat_4
8687,4990,667,596,cat_4
8688,9472,371,335,cat_3
8689,2278,94,679,cat_3
8690,3364,729,987,cat_4
8691,7481,856,890,cat_1
8692,6134,970,202,cat_2
8693,6263,838,950,cat_0
8694,2078,140,913,cat_2
8695,7157,468,974,cat_4
8696,2311,950,244,cat_2
8697,5055,85,527,cat_4
8698,8265,855,174,cat_0
8699,486,154,628,cat_1
8700,5890,356,331,cat_3
8701,7404,152,352,cat_0
8702,3475,642,731,cat_0
8703,3519,910,476,cat_4
8704,391,727,961,cat_0
8705,7124,926,859,cat_3
8706,3332,734,711,cat_0
8707,56,509,163,cat_4
8708,2965,40,958,cat_0
8709,8996,202,225,cat_4
8710,9544,861,943,cat_4
8711,2163,6,883,cat_3
8712,9093,944,83,cat_4
8713,7367,931,516,cat_0
8714,4244,606,502,cat_2
8715,1993,680,264,cat_2
8716,8899,352,644,cat_4
8717,4853,583,866,cat_4
8718,7402,502,585,cat_0
8719,3170,114,147,cat_3
8720,1836,469,680,cat_1
8721,159,146,870,cat_2
8722,8360,578,135,cat_0
8723,3197,180,723,cat_0
8724,9800,864,159,cat_2
8725,4911,288,3,cat_0
8726,2863,829,878,cat_0
8727,6508,509,106,cat_1
8728,9201,408,622,cat_3
8729,8387,835,642,cat_4
8730,8773,650,962,cat_0
8731,1097,435,641,cat_1
8732,9183,411,122,cat_1
8733,3419,47,872,cat_3
8734,2482,109,658,cat_2
8735,7009,9,268,cat_1
8736,8112,913,859,cat_1
8737,1496,48,173,cat_2
8738,7937,65,468,cat_0
8739,268,221,296,cat_2
8740,6101,777,730,cat_0
8741,2926,204,104,cat_3
8742,9431,356,152,cat_1
8743,8531,23,520,cat_4
8744,1075,374,550,cat_3
8745,2369,536,956,cat_4
8746,3256,506,353,cat_0
8747,4265,896,930,cat_1
8748,3864,61,550,cat_2
8749,133,551,329,cat_2
8750,9170,841,511,cat_2
8751,6068,760,437,cat_1
8752,8635,290,217,cat_1
8753,8135,224,124,cat_0
8754,1599,618,107,cat_2
8755,2672,257,364,cat_4
8756,3944,374,659,cat_3
8757,4432,240,296,cat_2
8758,5025,645,377,cat_2
8759,3177,107,933,cat_4
8760,7664,772,511,cat_4
8761,9472,688,212,cat_1
8762,4248,683,907,cat_2
8763,5622,180,921,cat_2
8764,2060,468,216,cat_4
8765,8303,213,529,cat_4
8766,991,209,608,cat_1
8767,8676,295,991,cat_0
8768,8531,474,564,cat_4
8769,9056,760,386,cat_1
8770,4046,594,283,cat_3
8771,4651,368,291,cat_2
8772,134,347,881,cat_3
8773,9654,201,239,cat_0
8774,5966,414,284,cat_4
8775,327,301,952,cat_3
8776,8195,288,501,cat_1
8777,7705,18,125,cat_0
8778,7766,318,628,cat_4
8779,7591,651,145,cat_2
8780,6382,262,640,cat_0
8781,6274,890,478,cat_2
8782,8356,412,443,cat_1
8783,7654,130,648,cat_2
8784,5309,512,291,cat_1
8785,1049,679,400,cat_1
8786,6265,511,584,cat_2
8787,9990,54,618,cat_2
8788,2192,605,772,cat_1
8789,5049,769,73,cat_1
8790,9639,361,364,cat_3
8791,5218,740,33,cat_3
8792,2194,451,517,cat_0
8793,8815,200,925,cat_4
8794,1546,937,401,cat_0
8795,285,552,407,cat_2
8796,5973,18,906,cat_1
8797,9790,697,413,cat_2
8798,6007,346,395,cat_3
8799,4126,687,788,cat_4
8800,5902,229,723,cat_1
8801,4800,905,372,cat_2
8802,9039,124,450,cat_2
8803,6741,383,310,cat_0
8804,5472,346,850,cat_1
8805,7022,108,352,cat_3
8806,5236,58,76,cat_3
8807,3595,470,569,cat_2
8808,6610,3,918,cat_2
8809,9053,600,672,cat_1
8810,4454,611,355,cat_1
8811,1432,546,285,cat_2
8812,1786,388,48,cat_4
8813,5926,54,892,cat_3
8814,798,818,113,cat_3
8815,1326,563,113,cat_2
8816,334,166,236,cat_1
8817,6011,72,655,cat_0
8818,1550,544,954,cat_3
8819,9820,363,366,cat_4
8820,9358,710,237,cat_4
8821,6390,141,761,cat_3
8822,3670,364,488,cat_2
8823,1303,60,444,cat_2
8824,4064,999,992,cat_3
8825,3232,923,642,cat_4
8826,3850,817,988,cat_0
8827,7275,798,687,cat_2
8828,5034,48,724,cat_0
8829,5612,603,944,cat_0
8830,4601,327,845,cat_2
8831,5436,165,95,cat_2
8832,1983,185,127,cat_3
8833,1366,326,533,cat_3
8834,4845,837,898,cat_1
8835,6023,292,634,cat_2
8836,2243,382,214,cat_4
8837,1267,479,584,cat_2
8838,4155,17,7,cat_0
8839,8127,497,713,cat_0
8840,500,847,336,cat_3
8841,3890,140,125,cat_1
8842,7744,943,514,cat_0
8843,7440,905,685,cat_3
8844,5874,655,32,cat_2
8845,6050,95,282,cat_0
8846,31,637,183,cat_1
8847,4611,593,973,cat_4
8848,7848,450,70,cat_1
8849,8070,162,580,cat_2
8850,4187,542,848,cat_2
8851,8185,580,778,cat_4
8852,6876,852,864,cat_0
8853,9587,196,519,cat_0
8854,4876,106,861,cat_1
8855,5789,963,405,cat_3
8856,1008,656,40,cat_4
8857,6963,129,410,cat_4
8858,110,307,219,cat_0
8859,7321,504,582,cat_0
8860,4593,345,218,cat_3
8861,1842,302,60,cat_4
8862,1551,623,286,cat_3
8863,3840,799,207,cat_3
8864,5559,528,874,cat_3
8865,6545,719,98,cat_2
8866,5125,54,592,cat_1
8867,5401,805,404,cat_1
8868,3670,152,573,cat_2
8869,7259,741,792,cat_2
8870,5796,481,122,cat_0
8871,6348,656,769,cat_4
8872,9550,627,425,cat_2
8873,7081,575,510,cat_2
8874,7117,919,825,cat_1
8875,9786,180,941,cat_2
8876,4217,817,528,cat_0
8877,2597,779,353,cat_1
8878,5002,850,563,cat_0
8879,2489,109,848,cat_4
8880,8318,640,82,cat_4
8881,1590,128,790,cat_2
8882,657,8,551,cat_2
8883,1132,306,195,cat_3
8884,2528,30,211,cat_2
8885,2138,975,864,cat_0
8886,6377,69,873,cat_4
8887,8144,357,963,cat_4
8888,1004,960,314,cat_3
8889,2962,520,786,cat_4
8890,3346,9,701,cat_4
8891,3196,780,343,cat_1
8892,7293,575,100,cat_3
8893,5502,19,813,cat_0
8894,34,197,67,cat_3
8895,6671,671,126,cat_0
8896,8352,886,425,cat_2
8897,3893,813,746,cat_3
8898,4263,972,646,cat_0
8899,8649,324,967,cat_1
8900,8699,21,783,cat_1
8901,3511,574,868,cat_1
8902,4343,467,224,cat_1
8903,3005,438,606,cat_3
8904,6542,326,332,cat_2
8905,271,312,294,cat_4
8906,8424,578,525,cat_2
8907,2331,567,668,cat_3
8908,2913,622,315,cat_0
8909,977,674,254,cat_4
8910,3570,380,661,cat_2
8911,5477,491,422,cat_0
8912,4467,49,573,cat_4
8913,9097,815,316,cat_4
8914,6885,340,684,cat_4
8915,1604,546,928,cat_1
8916,334,489,757,cat_0
8917,4259,220,205,cat_4
8918,763,686,734,cat_1
8919,1293,12,79,cat_4
8920,3929,442,796,cat_1
8921,5744,137,523,cat_4
8922,6843,175,551,cat_3
8923,2421,756,497,cat_4
8924,6044,746,107,cat_3
8925,7482,387,230,cat_1
8926,840,860,592,cat_1
8927,1703,15,449,cat_1
8928,4654,878,387,cat_3
8929,2643,631,898,cat_1
8930,9968,538,342,cat_1
8931,1246,249,537,cat_2
8932,6692,810,231,cat_0
8933,709,847,491,cat_1
8934,7468,940,237,cat_4
8935,8989,843,868,cat_0
8936,8571,70,168,cat_3
8937,9945,303,641,cat_0
8938,3050,975,43,cat_4
8939,8805,545,139,cat_2
8940,6093,365,616,cat_1
8941,1504,623,85,cat_3
8942,2315,667,694,cat_2
8943,9665,286,119,cat_3
8944,2946,444,301,cat_3
8945,2296,448,736,cat_4
8946,4567,927,86,cat_0
8947,731,930,207,cat_0
8948,1182,4,893,cat_3
8949,1345,4,668,cat_4
8950,9907,979,102,cat_3
8951,7485,15,981,cat_3
8952,434,546,253,cat_3
8953,7053,943,894,cat_4
8954,354,30,804,cat_2
8955,1158,169,175,cat_2
8956,4094,501,695,cat_1
8957,3190,583,777,cat_3
8958,4596,526,607,cat_4
8959,3584,321,294,cat_4
8960,6904,810,379,cat_2
8961,653,292,663,cat_2
8962,4535,631,574,cat_0
8963,7994,987,284,cat_2
8964,1461,74,275,cat_1
8965,5573,818,919,cat_4
8966,4361,323,220,cat_0
8967,7873,882,371,cat_4
8968,7178,776,76,cat_0
8969,647,418,838,cat_3
8970,3671,547,543,cat_0
8971,3151,793,848,cat_1
8972,5679,229,434,cat_2
8973,7861,157,263,cat_0
8974,4181,146,502,cat_2
8975,3055,25,594,cat_2
8976,6308,89,568,cat_4
8977,7434,29,21,cat_1
8978,1960,316,796,cat_0
8979,4589,537,490,cat_1
8980,5363,858,187,cat_4
8981,4757,507,162,cat_1
8982,7772,723,476,cat_2
8983,3809,918,475,cat_2
8984,1665,388,881,cat_2
8985,2683,429,325,cat_1
8986,6964,579,575,cat_4
8987,3185,940,763,cat_0
8988,2606,342,581,cat_0
8989,1589,115,837,cat_1
8990,8108,482,171,cat_1
8991,8546,359,815,cat_4
8992,4847,433,128,cat_1
8993,4088,175,904,cat_3
8994,3807,632,12,cat_4
8995,5677,174,946,cat_4
8996,8483,78,236,cat_4
8997,1808,90,460,cat_1
8998,14,995,934,cat_0
8999,6684,22,643,cat_4
9000,677,124,436,cat_1
9001,485,835,143,cat_1
9002,778,62,888,cat_0
9003,809,769,899,cat_1
9004,1897,786,243,cat_0
9005,1968,21,663,cat_0
9006,3635,963,793,cat_3
9007,1050,446,249,cat_0
9008,1206,449,182,cat_1
9009,2608,604,694,cat_0
9010,5933,406,236,cat_0
9011,2016,165,756,cat_3
9012,95,669,804,cat_1
9013,7536,227,263,cat_3
9014,8439,693,162,cat_4
9015,3579,172,801,cat_2
9016,3077,373,494,cat_1
9017,1974,666,326,cat_0
9018,8114,214,155,cat_3
9019,8061,790,979,cat_4
9020,7362,366,889,cat_1
9021,6312,609,29,cat_3
9022,1221,711,108,cat_2
9023,2799,72,836,cat_0
9024,7736,890,416,cat_4
9025,2673,465,277,cat_4
9026,609,424,342,cat_0
9027,7462,519,377,cat_2
9028,1092,794,98,cat_2
9029,8437,165,16,cat_0
9030,6489,930,995,cat_1
9031,9568,341,134,cat_3
9032,3322,518,894,cat_3
9033,5982,317,218,cat_4
9034,580,888,901,cat_2
9035,9409,427,948,cat_1
9036,3304,912,192,cat_3
9037,1765,15,138,cat_0
9038,4358,237,542,cat_0
9039,8367,588,352,cat_3
9040,3359,296,869,cat_1
9041,8766,683,731,cat_0
9042,340,320,295,cat_3
9043,7751,337,201,cat_3
9044,2173,57,10,cat_0
9045,8311,652,710,cat_0
9046,2143,761,601,cat_4
9047,8935,123,983,cat_4
9048,9724,714,135,cat_3
9049,7250,432,876,cat_0
9050,7808,880,641,cat_4
9051,1865,648,776,cat_4
9052,5426,409,481,cat_4
9053,4716,458,411,cat_3
9054,7006,745,854,cat_0
9055,2026,909,961,cat_2
9056,1778,199,705,cat_3
9057,588,571,38,cat_1
9058,5703,556,961,cat_2
9059,3647,393,940,cat_4
9060,8876,156,392,cat_1
9061,6335,50,679,cat_1
9062,2409,397,101,cat_4
9063,2311,95,855,cat_1
9064,2418,436,63,cat_0
9065,1300,285,498,cat_1
9066,5257,772,965,cat_1
9067,1748,609,58,cat_2
9068,9902,663,379,cat_3
9069,2286,580,308,cat_2
9070,1892,441,666,cat_3
9071,985,332,1,cat_4
9072,55,858,743,cat_0
9073,4361,731,153,cat_4
9074,9484,183,418,cat_3
9075,2806,259,849,cat_2
9076,8515,569,693,cat_4
9077,3271,131,254,cat_3
9078,5746,910,28,cat_3
9079,4669,56,470,cat_4
9080,4377,290,797,cat_2
9081,5250,281,219,cat_1
9082,1325,925,992,cat_1
9083,4091,596,197,cat_3
9084,2975,12,324,cat_4
9085,6223,934,584,cat_4
9086,4734,441,590,cat_1
9087,3417,544,87,cat_3
9088,8583,196,321,cat_2
9089,3815,721,334,cat_1
9090,2331,637,312,cat_0
9091,3566,26,469,cat_2
9092,5155,88,300,cat_4
9093,347,473,514,cat_4
9094,2365,169,474,cat_4
9095,3808,809,456,cat_2
9096,5976,320,276,cat_2
9097,6099,491,746,cat_1
9098,9877,176,142,cat_4
9099,6631,530,21,cat_4
9100,1014,183,67,cat_4
9101,3563,952,447,cat_0
9102,1942,136,829,cat_1
9103,4496,117,512,cat_0
9104,7446,947,473,cat_3
9105,8084,77,383,cat_0
9106,2993,925,873,cat_0
9107,5023,819,454,cat_1
9108,2485,590,451,cat_3
9109,1301,129,612,cat_3
9110,4260,730,941,cat_0
9111,7794,285,147,cat_3
9112,3729,113,790,cat_2
9113,8012,677,755,cat_1
9114,3956,243,331,cat_1
9115,2995,748,37,cat_3
9116,4439,399,307,cat_1
9117,5269,210,993,cat_1
9118,9478,91,249,cat_0
9119,75,534,408,cat_2
9120,4436,439,257,cat_2
9121,2886,83,897,cat_0
9122,8671,588,556,cat_4
9123,6502,707,599,cat_2
9124,4412,57,823,cat_2
9125,8794,474,843,cat_0
9126,3228,264,541,cat_1
9127,7179,793,829,cat_1
9128,2466,889,170,cat_0
9129,5769,667,741,cat_0
9130,2221,242,200,cat_3
9131,3811,203,225,cat_4
9132,7776,919,58,cat_1
9133,1177,869,1,cat_0
9134,2009,479,934,cat_4
9135,4668,906,563,cat_1
9136,7569,677,770,cat_4
9137,8802,688,781,cat_3
9138,8468,289,852,cat_4
9139,4546,919,757,cat_2
9140,1059,73,256,cat_3
9141,2696,576,435,cat_2
9142,9759,506,608,cat_0
9143,9096,945,680,cat_3
9144,4709,477,995,cat_1
9145,3768,555,742,cat_2
9146,2654,445,149,cat_0
9147,223,54,482,cat_4
9148,6496,611,347,cat_1
9149,9526,234,483,cat_2
9150,4629,313,593,cat_4
9151,4513,455,773,cat_2
9152,796,954,513,cat_2
9153,8055,528,600,cat_2
9154,7424,541,472,cat_4
9155,7860,382,475,cat_0
9156,5507,453,569,cat_1
9157,1482,199,453,cat_2
9158,4843,669,821,cat_1
9159,4121,566,638,cat_2
9160,2776,777,94,cat_4
9161,8099,747,43,cat_4
9162,9110,617,13,cat_4
9163,9281,611,877,cat_3
9164,8864,535,328,cat_0
9165,2071,847,397,cat_3
9166,4479,372,396,cat_1
9167,4708,973,318,cat_3
9168,6071,729,160,cat_1
9169,4578,357,152,cat_0
9170,9053,427,721,cat_0
9171,7306,66,145,cat_3
9172,9147,710,45,cat_0
9173,6317,656,832,cat_3
9174,8545,74,416,cat_3
9175,835,818,109,cat_2
9176,2275,96,220,cat_1
9177,7771,456,531,cat_1
9178,1958,617,106,cat_3
9179,3896,647,8,cat_2
9180,3034,983,424,cat_3
9181,4937,855,816,cat_3
9182,5391,322,904,cat_0
9183,1101,195,141,cat_0
9184,7838,396,687,cat_2
9185,3951,596,586,cat_1
9186,9089,782,651,cat_1
9187,3721,873,184,cat_2
9188,2500,148,696,cat_3
9189,1455,346,112,cat_3
9190,6446,670,751,cat_0
9191,6018,266,483,cat_2
9192,2176,39,387,cat_0
9193,8107,440,268,cat_0
9194,9113,196,210,cat_0
9195,4107,323,166,cat_4
9196,4978,43,682,cat_2
9197,7955,811,876,cat_3
9198,3543,56,736,cat_4
9199,7397,641,32,cat_1
9200,4045,926,526,cat_3
9201,8375,754,379,cat_4
9202,6913,202,724,cat_0
9203,5909,260,575,cat_0
9204,1761,903,533,cat_4
9205,7153,920,236,cat_1
9206,1856,337,975,cat_0
9207,9112,966,728,cat_1
9208,5880,815,901,cat_4
9209,6736,534,848,cat_2
9210,5378,372,65,cat_1
9211,9842,656,873,cat_0
9212,9007,610,142,cat_2
9213,4418,293,692,cat_3
9214,5193,345,434,cat_3
9215,2200,122,772,cat_3
9216,8146,8,510,cat_1
9217,5353,298,349,cat_3
9218,3744,745,134,cat_1
9219,7839,294,834,cat_2
9220,2406,14,137,cat_0
9221,5826,587,965,cat_2
9222,7728,242,927,cat_2
9223,1646,994,312,cat_4
9224,9370,615,759,cat_1
9225,4011,986,278,cat_0
9226,1828,154,315,cat_4
9227,2872,692,807,cat_0
9228,7682,649,736,cat_1
9229,8596,208,192,cat_4
9230,8713,947,517,cat_3
9231,7021,271,701,cat_4
9232,7754,306,653,cat_4
9233,9508,230,104,cat_2
9234,3976,301,313,cat_0
9235,3077,623,863,cat_4
9236,4301,494,229,cat_0
9237,7931,801,112,cat_4
9238,630,347,634,cat_3
9239,5152,335,653,cat_0
9240,1385,768,769,cat_1
9241,8961,548,987,cat_4
9242,8905,998,79,cat_4
9243,815,744,765,cat_4
9244,2474,512,323,cat_1
9245,9606,89,595,cat_0
9246,5218,950,560,cat_2
9247,2700,22,667,cat_0
9248,1029,658,887,cat_4
9249,6740,638,35,cat_3
9250,6186,477,260,cat_4
9251,1568,462,25,cat_4
9252,8468,244,574,cat_3
9253,8471,243,148,cat_2
9254,2993,684,539,cat_3
9255,7085,122,406,cat_0
9256,2169,907,850,cat_1
9257,6634,699,731,cat_3
9258,9474,256,128,cat_1
9259,6602,436,706,cat_3
9260,3951,807,996,cat_2
9261,9239,334,291,cat_4
9262,6034,902,382,cat_2
9263,909,38,959,cat_1
9264,4031,169,365,cat_2
9265,2950,498,778,cat_0
9266,9107,321,481,cat_2
9267,5926,418,815,cat_3
9268,9836,767,307,cat_0
9269,2237,380,844,cat_1
9270,9190,497,386,cat_4
9271,8048,173,755,cat_0
9272,2490,838,101,cat_0
9273,9263,692,288,cat_0
9274,1879,881,423,cat_0
9275,8080,337,257,cat_3
9276,687,864,254,cat_2
9277,1778,604,165,cat_1
9278,7285,860,946,cat_1
9279,4573,2,885,cat_0
9280,2411,516,924,cat_0
9281,8835,682,995,cat_2
9282,2808,762,165,cat_1
9283,8273,582,361,cat_0
9284,6293,951,925,cat_4
9285,8573,964,891,cat_2
9286,1988,418,30,cat_0
9287,2822,873,124,cat_0
9288,6210,822,150,cat_4
9289,8003,518,709,cat_4
9290,4225,977,308,cat_0
9291,2700,553,20,cat_3
9292,4832,495,607,cat_0
9293,3994,905,467,cat_4
9294,4942,39,932,cat_2
9295,7979,611,117,cat_4
9296,3131,784,115,cat_1
9297,4216,926,442,cat_3
9298,6388,497,61,cat_0
9299,9748,401,285,cat_0
9300,9941,847,681,cat_0
9301,2190,950,471,cat_0
9302,1610,346,793,cat_4
9303,8117,838,966,cat_0
9304,8559,784,690,cat_1
9305,9349,64,831,cat_1
9306,9470,451,769,cat_4
9307,2460,600,561,cat_4
9308,4829,717,712,cat_4
9309,9789,251,248,cat_0
9310,7791,609,710,cat_3
9311,4918,671,791,cat_3
9312,5099,650,532,cat_2
9313,6582,725,998,cat_0
9314,8351,201,681,cat_2
9315,4815,723,603,cat_3
9316,1415,526,98,cat_4
9317,3407,333,303,cat_3
9318,9693,82,333,cat_0
9319,3675,280,10,cat_3
9320,8847,975,973,cat_3
9321,9963,798,302,cat_1
9322,9417,348,403,cat_4
9323,3319,524,154,cat_4
9324,7937,671,951,cat_0
9325,1225,669,481,cat_2
9326,8752,870,566,cat_1
9327,928,439,213,cat_3
9328,3941,66,318,cat_3
9329,2217,62,717,cat_0
9330,5750,633,530,cat_4
9331,4368,274,148,cat_1
9332,1927,326,40,cat_4
9333,9554,329,883,cat_4
9334,2854,693,940,cat_0
9335,7777,26,207,cat_0
9336,8806,755,411,cat_4
9337,9519,960,701,cat_0
9338,7534,332,884,cat_3
9339,6860,821,501,cat_0
9340,9814,60,630,cat_2
9341,5582,657,812,cat_1
9342,7879,283,445,cat_1
9343,5660,187,728,cat_4
9344,6992,794,610,cat_2
9345,9665,106,233,cat_3
9346,1587,758,640,cat_0
9347,7126,141,929,cat_1
9348,2513,607,795,cat_4
9349,2323,176,786,cat_1
9350,2948,625,945,cat_1
9351,1581,227,407,cat_2
9352,8907,736,230,cat_1
9353,2028,118,705,cat_1
9354,4531,106,105,cat_0
9355,6312,18,879,cat_3
9356,572,210,954,cat_0
9357,982,3,997,cat_1
9358,8035,817,15,cat_1
9359,979,735,226,cat_1
9360,5886,973,533,cat_3
9361,3524,910,8,cat_0
9362,8417,779,896,cat_1
9363,7522,979,860,cat_0
9364,482,838,938,cat_4
9365,1259,282,622,cat_4
9366,5500,260,841,cat_1
9367,6601,503,639,cat_2
9368,3975,137,224,cat_3
9369,3470,626,570,cat_3
9370,613,78,735,cat_4
9371,9142,105,33,cat_3
9372,6014,514,673,cat_3
9373,3987,697,274,cat_3
9374,9587,875,166,cat_3
9375,9853,343,6,cat_1
9376,3187,822,201,cat_4
9377,3642,768,8,cat_3
9378,9591,228,990,cat_4
9379,1416,112,475,cat_2
9380,5796,240,612,cat_4
9381,8601,290,832,cat_1
9382,2173,966,167,cat_0
9383,226,560,79,cat_0
9384,9845,624,642,cat_0
9385,8859,246,232,cat_3
9386,2380,33,477,cat_2
9387,2755,554,788,cat_4
9388,3039,968,683,cat_1
9389,8820,439,433,cat_0
9390,263,988,55,cat_3
9391,9047,525,686,cat_2
9392,3960,204,840,cat_2
9393,1952,60,691,cat_1
9394,822,397,208,cat_1
9395,7024,58,372,cat_2
9396,6654,523,238,cat_0
9397,533,63,733,cat_3
9398,5954,884,237,cat_2
9399,1710,799,984,cat_4
9400,959,380,997,cat_1
9401,8880,356,426,cat_1
9402,3607,413,620,cat_3
9403,8699,404,119,cat_4
9404,1243,718,877,cat_4
